id,satisfaction
69159,1
120158,0
114245,0
95247,0
45228,0
72920,0
1827,0
100907,0
18836,1
22801,0
37884,0
17393,1
39974,1
32315,1
69685,1
58042,1
36012,1
57427,1
9611,0
86325,1
113445,1
15159,0
93228,1
38793,0
47346,1
44008,0
83484,0
2669,1
96516,0
20531,1
53732,0
14294,0
46538,1
129143,1
8575,0
82189,1
98530,0
74615,0
20217,1
129786,0
13294,0
6503,1
13609,1
60150,0
46141,1
106925,0
117974,0
128233,0
127463,1
527,1
15172,0
10102,1
44539,0
11200,0
47022,1
117998,0
30645,0
62795,0
3997,0
78327,1
79040,1
20812,1
41959,1
46221,1
59064,0
47555,0
49919,1
113834,0
110114,1
129498,0
129614,1
56863,0
9321,1
54832,0
41129,0
53936,1
87742,0
23858,0
15830,1
39801,1
119112,0
83266,1
71041,1
47339,1
121074,0
109142,0
67305,0
86217,1
35720,0
104989,0
2050,0
69795,1
73853,1
25576,1
69301,1
84390,0
34634,0
74394,1
97616,1
8590,0
24512,0
67886,0
98391,0
90707,1
60495,0
18223,0
61952,1
102391,0
99386,1
51464,0
2385,1
98448,0
89827,0
34293,0
93247,0
76167,0
43949,1
10998,1
119767,1
116538,0
89880,1
129609,1
2118,1
95236,0
40067,0
85695,1
106663,0
69330,1
66710,0
83485,1
22716,0
92466,0
4348,1
126709,0
85823,0
36585,0
41889,0
50031,0
63023,0
45097,0
98609,1
103547,0
14164,0
63069,1
78390,1
75857,0
26496,1
71616,0
57880,1
25390,0
64893,0
65381,0
80780,1
60299,0
61880,0
74109,1
74869,0
66319,1
119100,0
120238,0
92845,0
81550,1
32358,0
118829,1
66897,1
9610,0
99076,1
128156,1
82208,1
49112,1
33990,1
95750,0
126752,0
116494,1
4345,0
31439,1
72807,0
8785,1
27869,1
31862,1
14517,1
117751,0
82638,0
65030,1
25627,0
29174,1
34335,0
40684,0
94084,0
94287,1
36396,1
115608,1
4857,1
45774,0
62751,1
4009,0
17351,1
55926,0
40002,1
122374,0
71352,1
96550,1
31347,0
17879,0
12766,1
3790,0
95340,0
56434,0
94006,1
16619,0
12874,1
35923,0
113688,0
125106,0
52655,0
112226,0
23449,1
120293,1
26809,0
102726,0
72115,1
28127,0
69261,0
98184,0
88898,0
8187,0
2647,1
109651,0
114781,1
123133,1
86527,0
103569,1
72244,1
51527,1
128993,0
100001,0
56950,0
76833,1
100267,1
118751,0
9563,1
5356,0
37637,0
110942,0
11636,0
24796,0
75035,0
89675,0
73066,0
61093,0
34784,0
76625,1
102158,1
17885,0
13745,0
69035,0
47468,0
49673,1
72602,0
54620,1
1269,0
6364,1
4898,1
71717,0
58357,0
90030,1
11308,0
26035,0
37237,1
117307,0
68692,0
16092,0
39942,1
43527,0
38902,0
103512,1
93367,0
2849,0
27777,0
125878,0
66768,1
31825,1
110807,0
112,0
68528,1
33641,0
27287,1
85395,1
23611,0
27659,0
7709,1
111502,0
107058,1
57750,1
20402,1
77649,1
119405,1
105108,1
54045,1
58617,1
40139,0
3849,1
107267,1
1714,1
48792,1
20188,0
104315,1
119248,0
79896,1
105807,0
48997,1
13861,1
17689,1
13163,1
110758,1
70748,0
237,0
35045,1
32810,1
41584,0
78514,0
99,1
52593,0
73316,1
72271,1
86792,1
82490,0
7276,1
63030,0
11559,1
53144,0
24927,0
8280,0
12734,0
87017,0
41592,0
118943,1
124802,1
47676,0
59405,0
129720,0
63021,1
8436,0
93283,1
40476,0
47622,0
97265,0
34139,1
35428,0
74775,1
82726,1
15810,0
118866,0
75115,0
49320,1
77291,1
41274,1
28166,1
6707,0
77951,1
62362,0
12294,0
39999,1
76342,0
125134,0
54478,0
118011,1
111804,0
31059,1
56442,0
80962,1
108235,0
127088,0
18112,1
16395,0
76009,1
57985,0
69266,0
74984,0
48866,0
90859,0
67596,1
27602,0
122970,1
114352,0
4514,0
18319,0
89015,0
37444,0
30700,0
266,1
108284,1
128365,0
97584,0
89632,0
6765,0
24588,0
94708,1
51721,0
33378,0
61190,0
41581,1
44163,0
60174,0
117529,0
93661,1
85394,1
29150,0
129057,1
121779,0
84258,1
32175,1
17971,0
68519,0
27152,0
21535,0
120883,1
43915,0
110501,0
1524,1
62365,0
94501,1
84422,0
116332,0
11370,0
108007,1
44494,1
91566,0
25832,0
106098,1
37005,0
124856,1
87977,0
13939,0
75776,0
7458,0
44974,0
13168,0
50025,0
66503,0
70929,1
10305,1
23338,0
14375,1
110148,0
26292,1
37788,0
109830,1
15702,1
19537,1
116599,1
49493,0
20069,0
21791,1
58296,1
16886,0
120926,1
34556,0
36333,0
102375,1
123126,0
65445,1
79509,0
95416,1
11868,0
73565,0
62037,1
50716,0
36479,1
39708,1
115636,1
127017,0
100831,1
94989,0
127169,0
7440,0
12158,0
13270,0
66718,0
129834,0
62629,0
1450,1
2112,0
48773,1
42712,1
6557,1
51977,1
64730,1
125223,0
71046,1
102806,1
114657,1
45157,1
89845,0
118049,0
14938,1
38403,0
41488,1
123728,0
38733,0
75476,0
12910,0
80438,0
520,1
98364,1
18497,1
32,1
72838,0
16208,0
106276,0
92137,0
26620,1
61549,1
91301,0
54630,0
19730,0
10999,0
15039,1
98027,0
55012,1
21174,0
80898,0
32331,0
49995,0
91611,1
84291,1
12193,1
122944,1
43008,1
129521,0
22394,1
91445,0
86583,0
88384,0
43237,1
96111,0
37026,1
14465,0
393,1
56964,0
6480,1
29856,0
24234,1
81593,0
43719,0
2982,0
100098,1
11360,0
6141,1
79159,0
110393,1
52780,1
128188,1
1688,1
60063,1
15573,1
55764,0
32403,1
99516,0
82536,0
14414,1
84104,0
30687,0
112069,1
117813,0
120860,1
109784,1
124998,0
82317,1
95364,0
23464,0
127767,0
83043,1
37408,1
119837,0
60900,0
126193,1
73402,0
13438,1
32503,0
127759,0
72007,0
60639,1
83989,1
32816,0
83227,1
19129,0
85166,1
73769,0
47295,1
75559,1
89242,0
33708,1
127563,1
101674,0
104323,1
50270,0
111292,0
6468,1
9346,1
9093,0
84022,0
90595,1
13396,0
119712,0
5032,1
73409,1
127397,0
128988,0
76289,0
94616,0
57275,0
29545,0
73320,0
55026,0
8660,0
123706,0
91176,0
40048,0
44498,0
11241,0
47701,0
71922,1
95119,0
83966,1
37238,1
89655,0
25612,0
17398,0
45020,0
11593,0
108554,0
102090,1
92853,0
25505,0
2697,1
16642,1
60254,0
86211,0
42550,0
320,0
73269,0
91227,0
41690,0
26464,0
107867,1
16,0
26692,0
29910,1
27470,0
104275,0
122599,0
46052,0
48242,0
72901,1
2478,1
105641,0
96620,0
79919,0
42199,0
16308,0
87166,1
31724,0
16956,1
71253,1
103561,1
122802,1
9603,1
57313,1
42976,1
5304,0
98109,1
5386,0
118102,0
52242,0
63186,1
48464,1
2157,1
85728,0
104884,1
68968,1
40810,0
18789,1
94428,1
32955,0
14552,0
89362,0
52382,1
51497,0
115105,1
92905,1
38418,0
93012,0
111130,1
92481,0
26373,0
75837,0
33504,0
53366,0
87278,1
31368,1
12383,1
11273,0
86350,1
46566,0
124745,0
67896,0
14220,0
12450,0
94766,0
64548,1
38411,1
28570,0
40649,1
125306,0
44287,0
27952,0
114999,1
11093,0
62637,0
109565,0
41242,0
101488,1
69380,0
101249,0
119017,1
74064,1
6289,0
36920,0
89821,1
112409,0
119982,0
44795,0
32137,1
24845,0
77921,0
78580,0
94475,1
79102,0
14841,1
124847,0
112331,0
6280,0
65627,0
36810,0
88538,0
9621,1
46857,0
28271,1
19469,0
105343,0
128191,0
44949,1
128321,0
12403,0
84662,1
100355,0
126464,1
119953,1
80533,0
64179,0
114753,1
47632,1
76021,1
966,1
86271,0
75233,0
111531,1
1189,0
113605,0
18600,0
113628,0
114562,0
84951,1
56080,0
103930,1
127385,1
27846,0
84934,0
17514,0
44024,0
112106,0
82592,0
33069,0
63344,0
80384,1
17195,0
107666,1
16195,0
73776,0
43460,1
69644,1
93705,0
19772,0
4686,1
119640,1
122707,0
129776,0
57521,1
97241,1
1601,0
90609,1
83605,0
45003,1
45074,0
17277,0
59511,1
84609,1
64964,1
99546,1
111324,0
46810,0
38375,0
15035,1
48750,0
82877,0
2149,1
90441,1
31193,0
7161,1
18827,1
68278,0
27032,0
89804,1
120339,1
59577,1
126844,0
43837,0
95642,0
112852,1
3679,1
60419,1
114825,1
89422,0
116831,1
50528,1
122406,0
96616,1
85372,0
52957,1
70292,0
78266,0
108163,0
366,1
13765,0
27705,0
59408,0
102587,0
86239,1
61046,1
11485,0
21278,0
77905,1
7873,1
7714,1
67478,0
125415,1
95808,0
78567,1
118645,0
74652,0
123924,0
114593,0
76553,1
128164,0
59812,0
67597,0
97103,0
116608,1
50103,1
28432,1
58857,1
82070,0
1758,0
9887,1
68127,0
58746,1
15882,0
29998,0
14891,1
90019,1
6721,0
9622,1
51305,0
26098,0
118832,0
94395,1
59707,0
109810,1
61406,0
123960,0
91623,0
125472,0
80789,0
53498,0
83472,0
40890,0
98452,1
3555,1
238,1
105300,0
50791,0
22406,1
23581,0
105915,0
61207,1
76465,0
26706,0
126402,1
122946,1
105256,1
47478,0
66312,1
67774,0
35657,0
1423,1
70378,0
16814,0
105293,1
72384,0
4453,0
30075,1
92345,0
49447,0
11163,0
20386,1
55660,0
35438,0
65333,1
92808,1
10048,0
65982,0
88078,1
28592,1
23606,0
124208,0
36835,1
101850,1
74734,0
122137,0
74023,1
19480,0
102744,1
27304,0
72997,1
83437,0
65675,1
111219,0
19951,0
82705,0
128507,0
106066,1
41899,0
29786,1
33377,0
90589,1
116751,0
33465,1
11581,0
24341,1
89631,0
73595,1
30698,0
121914,0
23379,0
30824,1
59527,1
34873,0
94396,0
73799,0
28350,0
34377,1
37978,0
108492,0
36225,1
87075,1
20678,0
42304,0
77758,1
43567,1
105326,1
39876,0
102139,1
105257,0
15050,0
85307,0
121681,0
94079,0
100113,0
66067,0
104060,0
96650,0
99541,1
46134,1
76670,0
18595,0
59905,1
13569,0
115167,1
4548,1
100495,0
45454,0
46476,0
9791,1
24556,1
116346,0
127977,1
20890,0
97956,1
61930,0
102272,1
79337,0
43918,0
24407,1
88339,1
24089,1
71888,0
91840,0
29708,0
32790,1
77605,1
120406,1
87456,1
11287,0
32091,1
39699,1
90171,1
57122,0
116647,0
68177,0
81598,0
118735,0
85518,1
16608,1
26431,0
41747,1
79165,1
70556,1
36702,0
94065,0
35928,1
34109,0
113960,1
29927,1
63498,1
83938,0
37668,0
98518,0
421,0
105727,0
39061,1
23562,0
41231,1
40176,1
70973,0
122108,0
78043,0
56790,1
11650,1
29904,0
98920,1
27457,0
53939,0
22775,0
20729,0
57297,1
78280,1
4109,1
30565,1
113015,0
20449,1
100539,0
86165,0
95328,0
109017,0
18100,1
37236,0
82006,1
39278,1
51451,0
53802,1
76313,0
37364,1
111865,1
110748,1
119394,0
123527,1
4790,1
72967,0
29714,0
109766,1
17599,0
8541,1
16285,0
61580,1
115266,1
74759,0
17782,1
31927,0
61410,0
109361,1
32427,1
28060,1
38843,0
15367,1
117680,1
79358,0
19144,1
42907,1
110910,0
29155,0
104284,1
96387,1
54445,1
43772,1
128423,1
105289,1
110837,0
125691,1
68185,0
2846,0
56321,1
17090,1
33893,1
84241,0
127779,1
92965,0
12100,0
6504,1
60197,1
48306,0
34266,0
83881,0
117365,0
92725,1
86235,0
11571,0
24166,1
27003,1
97056,1
124562,0
87093,0
120050,0
118760,0
127146,0
10825,1
65614,0
20102,0
120947,1
129550,0
68066,1
59997,0
31338,0
116081,0
26453,0
37816,0
51390,0
39427,1
84329,1
14945,0
10854,0
29139,0
111840,1
124703,1
88677,0
42305,0
12777,0
37009,0
4355,0
47342,1
102433,0
68422,0
50745,0
23887,1
52511,1
48338,1
30392,0
67935,0
37382,0
80323,0
65963,1
58883,1
26493,1
80875,0
60964,0
23734,0
35028,0
10478,1
78264,1
2966,0
50803,0
37457,1
27948,0
38557,0
96229,0
55467,0
41082,0
117123,1
121189,0
25914,0
122419,1
110593,0
30990,0
82832,1
54081,1
8261,0
28258,1
94264,1
119170,0
2604,0
66948,1
103995,1
5290,0
42847,0
36415,1
16873,1
86119,1
49679,1
15403,0
1265,0
96013,1
39336,0
106096,1
52216,0
120261,1
70294,0
11198,0
75986,0
6530,0
41268,0
48300,0
68333,0
102636,1
70999,0
96922,1
32513,0
49559,1
108016,1
36259,0
9351,1
69124,0
54554,0
98504,1
15589,0
90389,0
106407,1
3891,0
129305,1
1340,1
33601,0
48888,0
9311,0
44199,0
95385,0
26637,1
79127,0
35937,1
42096,0
91456,0
119191,1
42786,0
89796,0
36234,0
15554,1
23714,0
70338,1
106888,0
78589,1
61013,1
1759,0
126294,1
34745,0
42533,0
2973,1
12927,1
40506,0
107100,0
71700,1
16263,0
31331,1
62761,0
55224,1
125609,1
60512,0
121710,0
29304,0
120469,0
88609,0
59231,0
32667,0
62822,0
119358,0
88224,0
76237,1
108753,0
110561,0
117023,0
107605,1
22344,0
115472,0
98563,0
51519,1
111279,0
102853,0
119252,1
43161,1
111944,1
1671,1
48019,1
12049,0
24695,0
115877,0
41725,0
20862,0
55040,1
52935,0
22477,0
38588,0
17094,0
58516,0
113812,0
77541,1
11569,0
101547,0
62523,1
73553,1
63860,1
63618,0
82097,1
41193,1
9041,1
53930,1
83355,1
83294,0
83940,0
108118,1
53347,0
47101,0
118545,1
66870,1
46530,0
18428,1
20719,0
33108,0
121314,0
78966,1
55663,0
88310,1
104161,0
10873,0
15388,1
59868,1
72215,1
75731,0
25695,1
1610,1
125540,1
16597,0
128215,1
101461,1
108760,1
78957,0
3649,1
116905,1
88152,1
15797,0
29585,1
78639,1
53805,1
13727,1
121701,1
122432,0
987,1
43507,0
56903,1
115467,0
97928,0
17340,1
40876,0
28798,0
41229,1
109602,0
19024,0
127895,1
93070,1
105701,1
23666,0
8649,1
56570,1
58013,1
123881,1
95590,1
93994,0
113711,0
28184,0
72897,1
93608,1
30965,1
6404,0
42189,0
50267,0
41927,0
70133,0
54683,1
38852,0
8364,1
86610,1
51466,1
25837,0
75136,1
97495,0
24699,0
72441,1
59165,0
59009,1
97579,0
121384,0
67429,0
52873,0
24705,0
41385,0
14448,0
113704,0
41060,0
58471,1
101188,0
94798,1
114936,1
44038,0
38855,0
111372,1
67755,0
80012,0
91481,1
86143,1
115745,0
87615,1
55619,0
23306,0
105942,0
41433,0
49231,1
5258,0
124056,1
51221,0
3290,0
71271,0
21709,0
49643,1
118240,0
104485,1
12569,1
91631,1
69866,0
89393,1
124159,1
93863,1
77244,1
119879,0
7727,0
6688,1
37630,0
77973,1
60048,0
72567,1
43805,0
5920,1
29590,1
63325,1
105020,1
5075,0
6296,0
112216,1
57129,0
40746,1
46208,1
71592,1
20926,0
78587,0
8104,1
107253,1
24545,1
82466,0
90083,1
94620,0
122295,0
14017,0
128774,0
60165,0
129259,0
46306,0
92386,1
58482,0
121169,0
64201,0
1081,0
33784,0
71737,0
47158,1
108647,0
53501,0
10862,1
56152,1
78517,1
19996,0
16283,0
13820,0
87577,0
18413,1
29394,1
29013,0
49601,1
127126,0
119849,1
64769,1
38234,1
126262,0
463,1
74422,1
92256,0
35318,1
45345,0
12004,0
99162,1
102734,0
8538,0
23118,1
57203,1
17073,1
91990,0
117246,0
36809,0
62611,0
58368,0
21241,0
56791,0
6055,0
121801,1
98539,0
127299,1
53502,0
44821,1
110951,0
77941,1
118017,0
59784,0
5309,0
123398,1
22765,1
86799,1
63886,0
122925,0
33691,1
91380,1
111644,0
119413,1
1639,0
117382,1
96687,1
54280,1
65074,0
1279,0
93299,0
95238,0
13671,1
2363,1
88807,1
124940,0
69012,1
30646,0
89140,1
65551,1
121856,0
41859,0
94292,0
55407,0
25923,0
46363,0
67757,0
107492,1
6811,0
48549,0
65440,1
47291,1
94907,0
85643,0
121307,0
124928,0
95139,0
95795,1
15613,1
111031,0
76482,1
90705,0
40925,1
6023,0
83734,0
52572,0
57733,0
87118,0
59681,0
44441,1
119066,0
98682,0
53433,1
111931,0
83203,0
49575,1
74648,0
87651,1
26215,0
90732,1
32848,1
35252,0
37226,1
61206,1
22435,0
55064,0
94500,1
58222,0
60958,0
28460,0
13046,0
67936,0
51457,0
33654,0
17065,1
76707,0
48811,0
22756,1
14322,1
91420,1
26951,1
96821,1
36644,0
108660,0
113261,1
53543,0
12355,0
86696,1
114958,1
33208,1
113862,1
41190,0
32021,1
14087,0
32094,1
121888,0
46118,0
34247,0
123472,0
2641,1
74078,0
129122,0
107239,0
118200,0
4496,1
69377,0
11953,0
98396,1
26591,1
34610,0
47245,1
31786,0
17428,0
2769,0
77652,1
14799,1
7782,0
8034,1
105426,0
16371,0
727,1
52389,0
38570,0
128538,1
54486,0
29986,0
122892,1
72548,1
68494,0
118450,1
70227,0
75751,0
53664,1
110408,1
74768,0
49906,1
106876,0
111458,1
36075,1
121795,0
129618,0
79951,0
50622,0
113329,1
108383,0
68743,1
80945,0
27199,1
91470,0
52530,0
87333,1
58037,0
62508,1
101724,0
72482,0
37474,0
38771,1
27770,1
6550,1
79130,0
7897,1
54406,0
85595,0
97137,0
105459,0
16522,1
13361,0
32230,0
4402,0
128519,0
117981,0
10847,0
111489,0
3458,0
23304,1
98674,0
30288,0
95581,0
68046,1
15355,1
101343,0
118089,0
112096,1
10060,1
77515,0
91910,1
11387,0
99715,0
96683,0
67512,0
14626,1
38080,1
72641,0
18974,1
20193,0
107316,0
97915,0
31285,0
40464,1
48458,1
61473,1
32145,1
26214,0
34935,0
51094,0
103003,1
13275,0
121836,0
34310,0
7972,0
30427,0
87834,0
12107,0
99084,1
20176,0
67194,0
56682,0
5780,0
88736,0
18701,0
115288,0
110825,0
113451,1
8037,1
107471,1
90175,1
74316,0
14770,0
82623,0
41523,0
62081,1
70948,0
61957,1
14213,0
106445,0
24335,0
95230,1
11588,0
79201,0
107121,0
110866,1
14957,0
26108,1
98666,0
107735,0
23136,0
36611,0
105322,0
47303,0
55712,0
76069,1
9961,0
40514,1
42315,0
90699,1
122410,1
77576,0
72732,0
82702,0
4125,0
120356,1
82496,0
45772,0
103824,0
60173,0
89875,1
52422,0
59097,0
116248,0
101192,0
21211,1
17235,1
99075,0
82128,0
44027,1
126206,0
10822,0
86,0
3884,0
31174,0
28270,1
19424,0
19086,1
125247,1
13016,1
30838,1
61315,1
75069,0
93959,0
29758,0
72570,1
76142,0
53298,0
56480,0
25255,0
126683,1
88490,0
82193,0
106818,0
104386,1
44435,0
21541,0
92813,1
64006,0
29488,0
82297,1
126011,1
25614,1
125224,0
60692,1
106877,0
86369,1
47807,0
115349,1
115350,1
37205,0
15106,0
86756,0
107899,1
106015,0
47267,1
41941,0
109929,0
6753,1
93767,0
4797,0
38301,0
114895,1
92476,0
107443,0
52078,0
111276,1
87145,0
2646,1
60596,0
49063,1
6624,0
55997,1
99265,1
120765,1
24143,1
115410,0
72225,0
66770,0
92757,0
90923,1
49203,1
107751,0
119107,1
56395,0
85565,1
87174,1
129599,1
72730,0
100920,1
22386,1
21773,1
112754,1
59504,0
90743,0
52174,1
52269,1
66115,1
58822,0
28089,1
51063,0
32946,0
101887,0
109304,1
24215,1
103238,0
58262,1
58937,0
102167,1
112202,1
99124,0
112092,1
50037,0
68076,1
122708,0
57216,0
114088,0
14961,1
11372,0
17728,1
111119,1
48460,1
65101,1
27392,1
3296,0
100984,0
69822,1
68611,1
23018,0
86563,0
128884,1
107884,0
119977,0
67435,0
10265,0
21880,1
37034,1
41670,0
126089,1
118608,0
64729,1
14171,0
3027,0
93188,0
98584,1
29614,1
22150,1
69050,1
42528,0
106149,0
77689,0
113548,0
92884,1
61744,0
37012,0
79821,1
74946,1
7770,0
62276,1
91865,0
103194,0
107686,0
19881,0
58193,0
19913,0
104465,0
18968,0
78153,1
36253,0
55595,1
47484,0
64323,0
65944,0
47663,0
48918,1
58352,0
113612,1
64767,1
74485,0
80108,1
83651,1
45331,0
121482,0
36758,1
113172,0
22068,0
80365,1
62298,0
116927,0
24838,0
101985,1
69598,0
128754,1
53008,1
5936,0
58924,0
95663,1
17410,1
26967,0
100078,0
14133,0
94698,1
55598,1
82291,1
31454,1
113263,1
126446,1
127873,0
45314,0
122043,1
80640,0
76612,1
66613,1
67030,1
4163,0
8504,1
27424,0
88835,0
40299,0
94820,1
76092,0
72932,1
52391,0
19662,0
36896,0
95470,1
129702,0
46220,1
37432,1
59613,0
99666,0
75372,0
12555,0
101384,1
111114,1
115313,1
99007,0
22158,0
43593,1
113086,0
28091,0
26605,1
90927,1
29186,0
108309,0
82969,1
17329,1
97702,0
32493,0
94676,0
71899,0
83021,1
46776,0
69660,0
55334,0
86486,0
39576,0
104479,0
113185,1
37988,0
101720,0
66380,1
52387,0
15147,0
684,0
15185,0
29438,1
87883,0
91517,1
31269,1
34148,0
20649,0
126207,1
16593,1
63843,1
104767,0
20674,1
106250,0
52111,0
42090,0
66119,1
969,0
70079,1
25292,0
94985,0
81956,1
54983,1
91643,0
52467,0
21329,1
39216,1
3549,1
43563,0
94738,0
17738,1
19102,1
17560,1
86622,0
93400,1
37162,0
90461,1
94017,1
32121,1
10022,0
95733,1
66368,0
57123,0
99106,0
98802,0
77235,1
15417,0
72706,0
67693,1
33936,1
90268,0
46406,1
1326,0
18342,0
87695,0
76906,0
54430,0
87588,0
77794,0
122656,1
93460,0
56151,0
83335,0
55667,0
21872,1
304,0
33668,0
80422,0
78801,0
13320,0
46222,1
101750,1
71829,1
76448,1
30703,1
65444,0
42264,0
73756,0
66340,1
36677,0
117425,0
64514,0
86118,1
41375,0
12957,0
79609,1
68104,1
43273,1
66963,1
70763,1
23278,1
113520,1
60538,0
114050,0
18401,1
4949,1
77920,1
73884,1
35754,0
17071,0
95053,0
107480,0
9997,0
76281,0
57778,0
90693,1
79789,1
78311,0
34590,0
76312,0
24537,1
23492,1
19083,1
86009,1
116854,0
63247,0
65320,1
26154,1
7640,1
78429,1
95078,0
28618,0
82247,1
10882,0
55280,1
11048,0
64489,1
63209,1
23475,0
119855,0
31854,0
68662,0
93815,0
20605,0
117032,1
68898,0
47533,0
37801,0
57310,0
1912,1
37844,0
122520,0
81433,0
61532,0
29824,0
105756,1
108277,0
93059,0
47154,1
18726,0
117160,0
41681,0
113005,0
95507,0
120673,0
88592,0
66595,1
20820,0
41567,0
65393,0
120751,1
109516,0
7026,0
79671,0
98185,1
2335,0
15340,1
1866,1
29621,0
89819,0
50638,0
28000,0
7568,1
100183,0
56854,0
40026,0
114070,1
58236,0
56998,0
114103,0
79895,1
56243,1
111479,1
119897,0
44924,1
121512,1
119726,0
34137,1
19933,0
79437,1
6824,0
32890,0
16709,1
112366,1
128613,1
19905,0
48711,1
128837,0
14939,1
119427,0
15611,0
55257,1
125808,1
106619,0
21224,0
21149,0
79050,0
122829,1
111869,0
41015,0
1980,1
43962,0
9648,1
31624,0
17377,1
92962,0
60863,1
110776,1
103459,1
51791,0
103335,0
46628,0
9782,0
85304,0
109327,0
128932,1
35334,1
110527,0
86664,0
96459,0
110372,1
12737,0
47008,1
58384,1
88792,1
81879,0
89550,0
31942,0
44827,1
56457,0
75414,1
84586,0
10263,0
38753,1
78854,1
113783,1
2221,1
79550,1
30676,1
33394,1
15733,0
124689,1
47165,1
7040,1
11661,0
73063,0
24762,0
55821,0
79955,0
109682,0
69648,1
90351,0
102491,0
40037,0
41705,1
31316,0
56531,1
93336,1
31084,0
73734,1
77690,0
5312,0
77516,1
21301,0
125316,0
24369,1
64379,0
96744,0
111901,0
105917,0
82895,0
81006,0
92535,0
21418,1
33717,0
48698,1
13821,1
120443,0
47642,0
45326,1
14132,0
126510,1
2423,0
85412,1
75735,0
7290,0
121581,0
114012,0
1867,1
1143,1
38752,0
84960,0
32216,1
30193,0
101153,0
105869,0
25081,0
15483,0
74220,0
95574,0
74480,1
71349,1
105562,1
71196,1
39047,1
76899,1
27378,1
74038,1
25204,1
11140,0
69738,1
59216,0
51012,0
20580,0
50961,0
111602,0
113544,0
88114,1
107330,1
16713,0
75403,1
41543,0
122723,1
70365,1
68376,1
12111,1
46086,0
109800,1
127926,1
86081,1
69815,0
120525,0
88901,0
81707,0
60363,1
25097,0
86966,0
48292,0
117301,0
108853,0
12576,0
71867,1
101866,1
23656,0
41880,0
120756,0
112594,0
3792,0
29384,0
70064,1
116535,0
16743,0
52538,1
59786,0
106948,1
74833,1
100452,1
26986,0
79736,0
102048,0
92844,0
82090,0
8214,0
75075,0
99667,0
41919,1
118677,1
98740,0
22050,1
28509,1
141,1
64529,1
2712,0
5579,0
25227,0
26570,0
56583,0
18794,1
90785,0
40053,0
111799,0
85939,1
87739,1
49110,0
86526,0
26128,1
73156,1
104268,0
105804,0
14856,1
111783,0
123658,0
1954,0
74843,0
79043,0
92507,1
86214,0
31722,0
116602,1
25243,0
119715,1
19027,0
32594,0
50754,1
84351,1
113785,1
81270,1
47639,1
23405,1
71217,1
88199,0
71678,0
8748,0
66921,1
50439,1
9733,0
96903,0
61981,0
86933,1
31016,0
94445,1
58752,1
104354,0
102966,0
94598,1
124105,0
4018,0
20889,0
91067,0
35829,0
115248,1
82164,1
62205,0
51020,0
79019,0
126847,0
27830,0
77837,1
56688,0
44091,0
17267,0
12476,0
114927,1
66212,1
108140,0
126581,0
23326,0
79279,0
90820,1
49816,1
114698,1
1419,0
95800,1
94923,0
78452,1
65619,0
15441,0
102600,0
72283,0
71002,1
2195,0
55768,0
86953,1
53550,0
75532,0
74569,0
76619,1
20866,1
43212,0
15517,1
27987,1
16833,0
4183,0
93600,0
73136,0
129493,0
108618,0
36910,1
122987,1
2338,0
115460,0
110366,0
87765,1
127310,0
20358,1
129694,0
84605,1
107987,1
97976,0
15708,0
109370,0
96851,0
100566,0
87866,0
70602,0
15144,0
40123,0
107082,1
115094,1
44058,0
38639,0
83794,1
60746,1
62501,1
22688,1
127956,1
54796,1
118691,0
110856,1
77274,1
46567,0
70915,1
81088,0
15229,1
97803,1
48111,1
113554,1
9627,0
65385,0
52412,0
97548,0
23603,0
34034,0
22401,1
28665,0
97967,1
108510,0
4605,1
19621,1
88116,0
124575,1
76891,1
73926,1
119547,0
118556,1
40355,1
35299,0
81306,1
884,1
30740,0
118739,0
70285,1
36174,0
18705,1
20396,0
96010,1
42071,0
65543,0
57883,0
64225,1
109650,0
54150,1
61654,1
88828,0
37002,0
90416,1
90027,1
58628,1
127532,0
75623,1
13564,1
116680,0
89856,1
68213,1
52891,0
24835,1
89712,0
73183,1
36311,1
75579,0
31982,0
51651,0
9253,1
87484,0
23891,0
86162,0
37168,0
43786,1
93599,0
103174,0
19994,0
97481,1
102196,1
10622,1
33529,1
67280,1
101043,0
47403,0
17281,0
87293,1
7974,0
97409,1
33083,0
117699,0
101578,1
56346,1
36039,1
38220,0
36662,0
32454,0
62445,1
96049,0
120384,1
51555,1
1203,0
33325,1
25689,1
17118,0
8951,0
102520,0
126606,0
37730,0
71741,0
54536,0
91185,0
111477,0
109793,1
76002,1
14487,0
119929,1
20789,1
67346,0
5564,0
42585,0
55491,1
42183,0
117469,0
47570,0
22644,0
99294,0
13049,0
11465,1
59918,1
34183,1
91073,0
6008,1
63606,1
103815,1
17757,0
88061,1
59659,0
121737,1
39536,0
32473,1
13558,1
56196,0
122753,0
54069,1
111887,0
51319,1
81834,0
37830,1
109749,1
112699,1
59936,0
103763,1
123097,0
93303,1
37975,1
18539,1
17922,0
111002,1
97341,0
111779,1
7686,1
33695,0
118438,1
100079,0
17205,0
39693,0
86874,1
65859,0
119480,1
3336,1
45636,1
125529,1
61005,0
118789,0
80705,0
126668,0
24007,0
36815,1
76001,1
117327,1
17521,0
53139,0
119216,0
79949,0
124981,1
88814,0
113789,1
116025,0
13636,0
39104,1
58427,1
22965,0
77083,0
115368,1
95790,0
60382,0
47846,0
25850,0
43190,1
117891,1
65925,0
85445,1
54335,0
59427,1
68885,0
82191,0
20314,0
17444,1
